city_id,city_name,latitude,longitude,date,temp,humidity,cloudiness,wind
5134295,Rome,43.21,-75.46,08/11/20,88.11,46.0,1.0,12.75
1488206,Ust'-Ishim,57.69,71.17,08/11/20,61.34,94.0,45.0,3.83
2063042,Port Hedland,-20.32,118.57,08/11/20,64.4,82.0,5.0,9.17
1729469,Baculin,7.45,126.58,08/11/20,78.51,77.0,99.0,4.54
320369,Burhaniye,39.5,26.97,08/11/20,86.0,30.0,0.0,17.22
1045114,Inhambane,-23.86,35.38,08/11/20,69.39,68.0,20.0,5.82
3461888,Guarapari,-20.67,-40.5,08/11/20,79.86,61.0,20.0,13.87
933734,Gweta,-20.18,25.23,08/11/20,72.7,20.0,0.0,8.72
1235846,Matara,5.95,80.54,08/11/20,78.73,86.0,22.0,11.07
3381538,Grand-Santi,4.25,-54.38,08/11/20,92.95,42.0,2.0,4.59
4026082,Lázaro Cárdenas,17.96,-102.2,08/11/20,89.74,60.0,98.0,1.79
2212775,Sabha,27.04,14.43,08/11/20,103.19,11.0,73.0,7.2
3579925,St. George's,12.06,-61.75,08/11/20,87.8,74.0,40.0,14.94
1847947,Shingū,33.73,135.98,08/11/20,78.55,81.0,0.0,6.69
3003481,Le Mée-sur-Seine,48.53,2.63,08/11/20,76.51,65.0,32.0,4.7
3984997,San Quintín,30.48,-115.95,08/11/20,74.77,62.0,0.0,9.44
3625929,Tucupita,9.06,-62.05,08/11/20,82.78,81.0,100.0,5.03
3427761,Tigre,-34.43,-58.58,08/11/20,54.12,27.0,0.0,10.29
2400547,Gamba,-2.65,10.0,08/11/20,75.22,78.0,33.0,11.81
935214,Saint-Pierre,-21.34,55.48,08/11/20,58.24,63.0,20.0,9.17
739914,Şebinkarahisar,40.29,38.42,08/11/20,61.77,68.0,15.0,4.85
2297810,Mumford,5.26,-0.76,08/11/20,76.03,79.0,71.0,10.02
3995236,Mulegé,26.88,-111.98,08/11/20,90.3,56.0,0.0,5.91
2022572,Khatanga,71.97,102.5,08/11/20,36.19,80.0,56.0,6.24
3155152,Gravdal,68.12,13.5,08/11/20,60.8,77.0,100.0,5.82
3869716,Tocopilla,-22.09,-70.2,08/11/20,65.8,45.0,6.0,3.36
778707,Mehamn,71.04,27.85,08/11/20,50.0,81.0,75.0,4.7
2022304,Khorinsk,52.17,109.77,08/11/20,57.61,85.0,12.0,1.83
1270287,Harpanahalli,14.8,75.98,08/11/20,72.68,87.0,96.0,14.03
1033356,Nampula,-15.12,39.27,08/11/20,68.14,77.0,90.0,8.59
2112802,Hasaki,35.73,140.83,08/11/20,81.79,83.0,20.0,5.82
2032614,Baruun-Urt,46.68,113.28,08/11/20,58.14,81.0,79.0,4.25
1489656,Teya,60.38,92.63,08/11/20,63.72,59.0,19.0,2.8
2720501,Borås,57.72,12.94,08/11/20,73.69,50.0,85.0,3.36
3403687,Camocim,-2.9,-40.84,08/11/20,91.18,39.0,62.0,14.92
1626493,Srandakan,-7.94,110.25,08/11/20,74.86,93.0,99.0,7.18
878400,Kigonsera,-10.8,35.05,08/11/20,73.4,46.0,20.0,5.82
5955902,Fort Nelson,58.81,-122.7,08/11/20,53.6,71.0,90.0,5.82
4920986,Griffith,41.53,-87.42,08/11/20,77.41,61.0,75.0,3.36
2234663,Batouri,4.43,14.37,08/11/20,74.53,86.0,81.0,2.64
5110365,Broome,42.25,-75.83,08/11/20,86.11,51.0,40.0,13.87
4944903,Nantucket,41.28,-70.1,08/11/20,80.31,78.0,40.0,11.41
3550598,Las Tunas,20.96,-76.95,08/11/20,91.4,55.0,40.0,17.22
3115824,Muros,42.78,-9.06,08/11/20,72.0,77.0,63.0,10.0
2025630,Chara,56.91,118.26,08/11/20,57.07,71.0,1.0,2.17
1788852,Xining,36.62,101.77,08/11/20,57.43,78.0,97.0,1.03
964712,Plettenberg Bay,-34.05,23.37,08/11/20,58.78,63.0,45.0,15.3
778362,Øksfjord,70.24,22.35,08/11/20,58.12,62.0,100.0,9.17
3397963,Itamaracá,-7.75,-34.83,08/11/20,82.4,61.0,40.0,13.87
740263,Samsun Province,41.25,36.33,08/11/20,77.0,73.0,20.0,13.87
5895424,Bay Roberts,47.6,-53.26,08/11/20,80.49,65.0,20.0,9.17
1734705,Kuala Terengganu,5.33,103.14,08/11/20,75.11,94.0,40.0,8.05
5850554,Makakilo City,21.35,-158.09,08/11/20,73.92,73.0,1.0,3.36
5924351,Clyde River,70.47,-68.59,08/11/20,42.8,87.0,75.0,14.99
1502073,Krasnosel'kup,65.7,82.47,08/11/20,69.49,61.0,76.0,11.56
1151253,Phuket,8.0,98.25,08/11/20,84.61,83.0,20.0,5.82
5838199,Sheridan,44.83,-106.92,08/11/20,82.81,24.0,1.0,3.36
1024312,Mocuba,-16.84,36.99,08/11/20,65.71,79.0,11.0,5.68
5919850,Chapais,49.78,-74.85,08/11/20,66.2,93.0,90.0,9.17
1510377,Belyy Yar,53.6,91.39,08/11/20,60.8,77.0,0.0,1.3
2079582,Alyangula,-13.85,136.42,08/11/20,59.0,93.0,38.0,3.36
4031742,Egvekinot,66.32,-179.17,08/11/20,49.32,92.0,81.0,5.23
3653967,Muisne,0.6,-80.03,08/11/20,78.8,78.0,75.0,9.17
2636790,Stornoway,58.21,-6.39,08/11/20,66.7,82.0,20.0,4.7
1804979,Juegang,32.32,121.19,08/11/20,80.69,84.0,63.0,7.25
128234,Kerman,30.28,57.08,08/11/20,87.8,14.0,0.0,13.87
2015913,Suntar,62.14,117.63,08/11/20,51.71,97.0,31.0,5.21
2527087,Tiznit Province,29.58,-9.5,08/11/20,80.58,48.0,0.0,8.19
1337617,Muli,2.92,73.57,08/11/20,83.32,72.0,73.0,5.55
2757220,Den Helder,52.96,4.76,08/11/20,87.57,66.0,40.0,8.05
2236967,Soyo,-6.13,12.37,08/11/20,71.6,78.0,8.0,6.93
70979,Sayyan,15.17,44.32,08/11/20,71.37,34.0,89.0,11.5
3450083,Santa Maria,-29.68,-53.81,08/11/20,49.24,64.0,100.0,5.79
4734909,Sulphur Springs,33.14,-95.6,08/11/20,92.59,52.0,1.0,11.41
2015352,Terney,45.05,136.61,08/11/20,66.97,84.0,20.0,6.06
2714903,Finspång,58.71,15.77,08/11/20,72.19,56.0,47.0,10.29
3354876,Okakarara,-20.58,17.43,08/11/20,66.36,25.0,0.0,2.84
3836669,San Rafael,-34.62,-68.33,08/11/20,51.82,33.0,0.0,13.89
3355672,Lüderitz,-26.65,15.16,08/11/20,58.95,71.0,0.0,25.21
1808106,Hongjiang,27.11,110.0,08/11/20,78.46,88.0,100.0,2.91
3395981,Maceió,-9.67,-35.74,08/11/20,80.6,57.0,75.0,10.29
2263905,Ribeira Brava,32.65,-17.07,08/11/20,70.95,82.0,57.0,1.99
200308,Sotik Post,-0.78,35.34,08/11/20,59.07,85.0,65.0,4.18
490213,Sosnovo,60.55,30.21,08/11/20,57.33,68.0,82.0,6.69
296852,Erzin,36.96,36.2,08/11/20,82.0,81.0,40.0,1.99
3440777,Rocha,-34.48,-54.33,08/11/20,50.63,48.0,0.0,11.97
2269594,Cascais,38.7,-9.42,08/11/20,68.63,82.0,75.0,13.87
1272783,Dhemāji,27.48,94.58,08/11/20,77.83,92.0,99.0,4.23
3680090,Juradó,7.11,-77.76,08/11/20,82.51,82.0,96.0,5.73
1540711,Muravlenko,63.79,74.52,08/11/20,69.13,57.0,40.0,9.13
517897,Novospasskoye,53.15,47.75,08/11/20,60.08,66.0,31.0,2.84
2524181,Melito di Porto Salvo,37.92,15.77,08/11/20,79.54,71.0,16.0,4.0
777019,Vardø,70.37,31.11,08/11/20,50.0,76.0,75.0,13.87
1521762,Kurchum,48.57,83.65,08/11/20,75.15,42.0,53.0,3.02
1273690,Bagru,26.81,75.54,08/11/20,78.8,100.0,75.0,2.24
3443061,Chui,-33.7,-53.46,08/11/20,52.07,47.0,0.0,9.01
3430443,Necochea,-38.55,-58.74,08/11/20,51.01,56.0,12.0,8.99
1168700,Ormara,25.21,64.64,08/11/20,85.44,85.0,94.0,18.07
2186111,Ngunguru,-35.62,174.5,08/11/20,55.0,3.0,99.0,13.0
3870282,Talcahuano,-36.72,-73.12,08/11/20,53.6,50.0,0.0,16.11
2120048,Ust-Nera,64.57,143.2,08/11/20,43.7,76.0,98.0,4.97
1626703,Soe,-9.86,124.28,08/11/20,62.44,94.0,14.0,4.14
476062,Velikiy Ustyug,60.76,46.31,08/11/20,57.87,72.0,93.0,5.12
3357114,Grootfontein,-19.57,18.12,08/11/20,65.52,26.0,5.0,5.79
3374333,Praia,14.92,-23.51,08/11/20,84.2,54.0,75.0,17.22
4684904,Dallas,32.77,-96.78,08/11/20,91.72,52.0,20.0,9.17
3899695,Ancud,-41.87,-73.82,08/11/20,43.12,100.0,20.0,5.82
2253354,Dakar,14.69,-17.44,08/11/20,87.8,62.0,51.0,9.17
2444995,Filingué,14.35,3.32,08/11/20,84.09,62.0,100.0,14.23
2147381,Taree,-31.9,152.47,08/11/20,48.52,93.0,99.0,3.51
3489657,Lucea,18.45,-78.17,08/11/20,88.23,66.0,40.0,16.11
3836277,Santa Fe,-31.63,-60.7,08/11/20,58.8,20.0,1.0,3.0
2303611,Esim,4.87,-2.24,08/11/20,77.4,72.0,97.0,8.81
1162868,Usta Muhammad,28.18,68.04,08/11/20,100.18,42.0,70.0,14.74
3868308,Vicuña,-30.03,-70.71,08/11/20,57.2,71.0,40.0,13.87
2136150,Luganville,-15.53,167.17,08/11/20,75.45,79.0,64.0,4.07
2890314,Kirn,49.78,7.45,08/11/20,82.98,35.0,20.0,10.29
3374083,Bathsheba,13.22,-59.52,08/11/20,87.8,70.0,40.0,21.92
5557293,Sitka,57.05,-135.33,08/11/20,51.8,93.0,20.0,2.64
1695736,Panalingaan,8.78,117.42,08/11/20,79.38,76.0,100.0,4.52
889942,Hwange,-18.37,26.5,08/11/20,70.65,23.0,0.0,3.49
4047434,Russell,32.35,-85.2,08/11/20,86.11,70.0,40.0,4.7
3392731,Paulo Ramos,-4.22,-45.18,08/11/20,95.86,30.0,0.0,6.29
3451138,Rio Grande,-32.03,-52.1,08/11/20,54.68,43.0,40.0,11.41
3985168,San Patricio,19.22,-104.7,08/11/20,93.2,63.0,20.0,5.82
1028918,Pemba,-12.97,40.52,08/11/20,75.11,83.0,40.0,9.17
3467684,Campos do Jordão,-22.74,-45.59,08/11/20,82.38,26.0,8.0,4.7
2121025,Srednekolymsk,67.45,153.68,08/11/20,42.82,70.0,99.0,10.56
3664659,Carauari,-4.88,-66.9,08/11/20,98.31,35.0,5.0,2.46
2126123,Chokurdakh,70.63,147.92,08/11/20,41.7,67.0,89.0,3.31
1856392,Muroto-misakicho,33.28,134.15,08/11/20,82.42,82.0,6.0,4.61
2458624,Diré,12.28,-10.97,08/11/20,84.52,78.0,100.0,3.94
3422683,Kangaatsiaq,68.31,-53.46,08/11/20,43.93,67.0,95.0,13.4
934649,Cap Malheureux,-19.98,57.61,08/11/20,64.99,63.0,58.0,5.01
2272491,Zwedru,6.07,-8.13,08/11/20,75.67,90.0,100.0,2.73
3430545,Morón,-34.65,-58.62,08/11/20,56.32,22.0,0.0,4.0
4158758,Hobe Sound,27.06,-80.14,08/11/20,89.51,62.0,40.0,9.17
2082539,Merauke,-8.47,140.33,08/11/20,76.62,90.0,98.0,11.88
2109528,Buala,-8.14,159.59,08/11/20,79.09,81.0,87.0,6.15
2025456,Chernyshevskiy,63.01,112.47,08/11/20,48.85,98.0,66.0,3.27
2062276,Roebourne,-20.78,117.13,08/11/20,65.82,69.0,0.0,13.96
5577147,Fort Collins,40.59,-105.08,08/11/20,82.98,39.0,1.0,4.7
155285,Mahanje,-9.93,35.33,08/11/20,66.29,48.0,9.0,0.89
2181625,Te Anau,-45.42,167.72,08/11/20,37.89,86.0,92.0,1.12
3670745,Riohacha,11.54,-72.91,08/11/20,91.76,53.0,83.0,16.15
505154,Pristen',51.24,36.7,08/11/20,67.64,82.0,75.0,2.24
1732826,Mersing,2.43,103.84,08/11/20,78.8,94.0,39.0,4.7
2645291,Kirkconnel,55.39,-4.0,08/11/20,73.76,73.0,40.0,8.05
2018964,Novobureyskiy,49.8,129.88,08/11/20,61.54,93.0,94.0,5.61
2122605,Okhotsk,59.38,143.3,08/11/20,54.46,93.0,100.0,16.4
2020208,Ulkan,57.24,107.32,08/11/20,61.59,63.0,97.0,1.77
324190,Alanya,36.54,32.0,08/11/20,82.4,74.0,40.0,5.82
2027806,Amazar,53.86,120.88,08/11/20,54.21,86.0,1.0,3.56
1791779,Wanning,18.8,110.4,08/11/20,83.23,86.0,97.0,11.79
513898,Otradnoye,59.78,30.82,08/11/20,56.37,67.0,90.0,11.18
3393536,Olinda,-8.01,-34.86,08/11/20,82.4,61.0,40.0,13.87
1728675,Balabac,7.99,117.06,08/11/20,82.4,81.0,100.0,7.23
4513583,Hamilton,39.18,-84.53,08/11/20,80.98,69.0,40.0,4.38
988698,Knysna,-34.04,23.05,08/11/20,55.4,71.0,75.0,10.29
1505438,Isil'kul',54.91,71.27,08/11/20,64.22,66.0,24.0,6.29
1062663,Mahajanga,-15.72,46.32,08/11/20,73.72,71.0,0.0,9.93
178443,Wajir,1.75,40.06,08/11/20,83.52,43.0,23.0,16.53
942701,Vrede,-27.43,29.17,08/11/20,51.13,39.0,0.0,5.5
3385077,Conde,-7.26,-34.91,08/11/20,82.4,69.0,75.0,17.22
4323900,Eunice,30.49,-92.42,08/11/20,88.57,62.0,1.0,4.7
3840092,Puerto Madryn,-42.77,-65.04,08/11/20,54.55,40.0,0.0,25.57
6067747,Matagami,49.75,-77.63,08/11/20,69.8,73.0,1.0,7.29
933211,Nokaneng,-19.67,22.27,08/11/20,72.54,20.0,0.0,4.65
6050066,La Ronge,55.1,-105.28,08/11/20,62.6,67.0,40.0,8.05
5044290,Saint Anthony,45.02,-93.22,08/11/20,79.59,44.0,1.0,8.05
96994,Dahuk,36.87,42.99,08/11/20,83.07,23.0,0.0,2.37
1519395,Serebryansk,49.69,83.29,08/11/20,69.8,73.0,90.0,6.71
489741,Spassk-Ryazanskiy,54.41,40.38,08/11/20,64.54,78.0,97.0,9.64
3453060,Pontes e Lacerda,-15.23,-59.34,08/11/20,98.35,22.0,20.0,4.63
1855476,Nichinan,31.6,131.37,08/11/20,80.01,94.0,79.0,4.38
2027196,Balakhninskiy,58.01,114.28,08/11/20,56.97,66.0,10.0,2.37
3146487,Raudeberg,61.99,5.14,08/11/20,66.72,42.0,100.0,8.05
1626542,Sorong,-0.88,131.25,08/11/20,78.84,87.0,97.0,10.0
100926,Umluj,25.02,37.27,08/11/20,88.09,48.0,0.0,10.36
1179790,Dinga,32.64,73.72,08/11/20,86.0,79.0,20.0,7.23
877588,Nanhyanga,-10.8,39.55,08/11/20,69.51,69.0,71.0,4.97
3838859,Río Gallegos,-51.62,-69.22,08/11/20,42.8,60.0,24.0,27.51
2156643,Mount Gambier,-37.83,140.77,08/11/20,50.0,93.0,99.0,12.75
1498920,Mezhdurechensk,53.69,88.06,08/11/20,63.43,81.0,19.0,2.82
2093685,Kokopo,-4.35,152.26,08/11/20,76.24,85.0,26.0,5.08
4686163,Dickinson,29.46,-95.05,08/11/20,90.79,52.0,1.0,8.05
3461425,Ilhabela,-23.78,-45.36,08/11/20,81.84,46.0,0.0,4.61
2111884,Miyako,39.64,141.95,08/11/20,75.18,80.0,15.0,5.41
4337291,Pineville,31.32,-92.43,08/11/20,90.09,62.0,1.0,6.93
305681,Kumluca,36.37,30.29,08/11/20,85.21,54.0,28.0,5.66
2158767,Mareeba,-17.0,145.43,08/11/20,69.8,77.0,90.0,1.39
1223738,Weligama,5.97,80.42,08/11/20,78.82,87.0,23.0,11.14
2409914,Bonthe,7.53,-12.51,08/11/20,76.53,86.0,100.0,12.55
5905393,Bonavista,48.65,-53.11,08/11/20,75.0,76.0,13.0,5.99
3372760,Praia da Vitória,38.73,-27.07,08/11/20,77.0,57.0,20.0,8.59
1633034,Liku,-0.73,119.89,08/11/20,76.33,82.0,88.0,3.09
2142316,Yeppoon,-23.13,150.73,08/11/20,50.0,87.0,0.0,2.42
2176639,Batemans Bay,-35.72,150.18,08/11/20,42.01,100.0,100.0,6.13
1272140,Dwārka,22.24,68.97,08/11/20,84.54,81.0,100.0,24.36
2136697,Lakatoro,-16.1,167.42,08/11/20,75.18,75.0,55.0,5.01
3351663,Benguela,-12.58,13.41,08/11/20,71.94,79.0,6.0,8.16
877998,Mbinga,-10.93,35.02,08/11/20,73.4,46.0,20.0,5.82
2394819,Cotonou,6.37,2.42,08/11/20,80.6,78.0,40.0,11.41
3157799,Farsund,58.09,6.8,08/11/20,71.01,74.0,19.0,5.99
934322,Mahébourg,-20.41,57.7,08/11/20,69.8,49.0,40.0,5.82
4924006,Muncie,40.19,-85.39,08/11/20,77.2,74.0,40.0,6.93
1262260,Nagapattinam,10.77,79.83,08/11/20,83.57,73.0,27.0,12.44
1056899,Sambava,-14.27,50.17,08/11/20,69.66,73.0,0.0,15.32
2654970,Brae,60.4,-1.35,08/11/20,62.6,82.0,95.0,13.87
3353383,Rundu,-17.93,19.77,08/11/20,73.29,20.0,0.0,4.05
1090397,Bandrele,-12.91,45.19,08/11/20,75.2,78.0,75.0,10.29
5554072,Juneau,58.3,-134.42,08/11/20,52.38,87.0,90.0,2.44
2027968,Aldan,58.6,125.39,08/11/20,54.34,70.0,59.0,7.4
196231,Isiolo,0.35,37.58,08/11/20,78.3,46.0,88.0,7.47
3386467,Terra Santa,-2.1,-56.49,08/11/20,98.49,31.0,7.0,5.28
5354943,Half Moon Bay,37.46,-122.43,08/11/20,65.1,72.0,40.0,5.82
3451124,Rio Negrinho,-26.25,-49.52,08/11/20,73.0,62.0,0.0,1.99
1510689,Baykit,61.67,96.37,08/11/20,64.63,57.0,4.0,1.99
2145554,Ulladulla,-35.35,150.47,08/11/20,44.85,100.0,100.0,7.07
5962442,Goderich,43.75,-81.72,08/11/20,72.64,84.0,93.0,5.01
3587498,Acajutla,13.59,-89.83,08/11/20,81.0,75.0,100.0,3.74
3356832,Henties Bay,-22.12,14.28,08/11/20,59.0,80.0,0.0,5.01
3131848,Vigeland,58.08,7.3,08/11/20,71.01,74.0,9.0,5.99
2091996,Madang,-5.22,145.8,08/11/20,77.85,90.0,52.0,2.06
719635,Jászszentandrás,47.58,20.18,08/11/20,75.52,73.0,45.0,4.7
3412093,Vestmannaeyjar,63.44,-20.27,08/11/20,51.8,100.0,90.0,16.11
3625346,Villa Bruzual,9.33,-69.12,08/11/20,83.91,84.0,70.0,1.68
1737486,Bintulu,3.17,113.03,08/11/20,78.4,88.0,40.0,4.7
2191562,Dunedin,-45.87,170.5,08/11/20,44.01,90.0,68.0,1.99
5563397,Eureka,40.8,-124.16,08/11/20,55.72,100.0,0.0,6.06
1628884,Sampit,-2.53,112.95,08/11/20,74.91,92.0,55.0,2.37
2022317,Khor,47.89,134.95,08/11/20,64.99,95.0,22.0,4.74
3459855,Joanópolis,-22.93,-46.28,08/11/20,82.58,21.0,40.0,5.82
1213855,Sibolga,1.74,98.78,08/11/20,79.65,80.0,100.0,2.75
4947607,Plymouth,41.83,-70.83,08/11/20,86.74,62.0,20.0,8.05
2037355,Fushun,41.86,123.92,08/11/20,77.0,88.0,3.0,4.47
4155017,Ferry Pass,30.51,-87.21,08/11/20,89.65,70.0,75.0,8.05
3676623,Leticia,-4.22,-69.94,08/11/20,88.72,70.0,40.0,4.7
3614835,Barra Patuca,15.8,-84.28,08/11/20,83.86,79.0,98.0,7.96
195298,Kajiado,-1.85,36.78,08/11/20,66.11,88.0,75.0,11.74
3420846,Qaqortoq,60.72,-46.03,08/11/20,44.6,70.0,75.0,5.82
